bathrooms,bedrooms,interest_level,price,Elevator,CatsAllowed,HardwoodFloors,DogsAllowed,Doorman,Dishwasher,NoFee,LaundryinBuilding,FitnessCenter,Pre-War,LaundryinUnit,RoofDeck,OutdoorSpace,DiningRoom,HighSpeedInternet,Balcony,SwimmingPool,LaundryInBuilding,NewConstruction,Terrace
1.0,2,0,4850,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3000,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0,0,3206,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
1.0,0,1,2500,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,2700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0,3175,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2690,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3600,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1795,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,3,0,5595,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3500,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3120,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,2,1,2950,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,2,2933,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1.5,3,0,2995,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3295,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,1,2195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,4244,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3.0,4,1,15000,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0,3250,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2500,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,3375,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3400,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
2.0,3,0,5300,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1.0,1,0,3323,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2.0,3,0,4980,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1,2,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,6812,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1
1.0,1,0,2495,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6875,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,2800,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1.0,0,0,2800,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0,1,2350,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2595,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,3,1,8490,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
1.0,1,0,3510,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0,3020,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
1.0,1,0,2950,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,6,0,7500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3550,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
2.0,3,1,4020,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,5015,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1.0,2,2,2495,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3680,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3100,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,2471,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
1.0,1,0,3325,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.5,2,0,5100,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1750,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,1,1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2100,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3425,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0,1,2400,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3,0,7200,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0,2100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5100,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
1.0,1,0,2400,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1825,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5500,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.5,3,0,4900,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
2.0,3,0,5200,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2,0,4750,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1895,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,2,2300,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,2,0,8995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,2700,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3350,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1.5,2,0,2595,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3000,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,3,0,3300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3350,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2950,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4,0,5100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2090,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3800,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4,1,5500,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1.0,1,0,2550,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1
1.0,1,0,3200,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1.0,0,1,2500,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2300,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2700,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0,0,8995,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,1,3175,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0,2450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,7800,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,0,4400,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3295,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,3461,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1.0,3,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3650,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1.0,1,0,2850,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1
1.0,2,0,4790,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
1.0,1,0,4400,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1995,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2.0,2,0,4120,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,4,0,4150,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,2695,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,0,6000,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1.0,2,0,3900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2850,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,4,0,5500,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4725,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,2895,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
2.0,2,0,6375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,7958,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2100,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,2899,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,2500,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2.0,2,0,5550,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,4795,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.0,1,1,2850,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,0,6500,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2995,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,1,3150,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,2,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1850,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2700,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5900,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5630,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3500,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,5212,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2500,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
1.0,2,0,3195,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0
1.0,2,1,2250,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2600,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3540,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1
1.0,0,0,2300,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2495,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1600,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3350,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.5,3,0,7070,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2100,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2900,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,1,4995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,2,5100,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,1450,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3200,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2,0,4495,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1.0,2,0,4095,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,3150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4140,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
1.0,0,2,1350,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,3750,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0,3348,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2750,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2950,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0,0,2475,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,5500,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,9595,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3225,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2.0,3,1,4400,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
2.0,3,2,4500,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
1.0,2,1,3200,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1
1.0,0,0,2150,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2595,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,2275,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0,3000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2300,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2300,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,5150,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
1.0,1,0,5195,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2.0,2,1,3000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3300,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1.0,2,1,3200,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
1.0,4,0,4250,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2250,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3495,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1975,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2275,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3280,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2525,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1550,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4034,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
1.0,1,2,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3637,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
1.0,0,0,2299,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,2,2800,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1975,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,2,2000,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,3,1,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2800,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,2525,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,3,2,4800,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1,0,1750,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2350,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1,4350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3395,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6500,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2350,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,2350,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3400,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,1,1100,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,6595,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,4600,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3145,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,4300,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0,1975,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1400,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3995,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3300,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1.0,2,2,1787,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2795,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,1435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5879,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
1.0,1,0,2450,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2850,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,4500,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0,2100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,4975,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,3226,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1,0,4500,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
2.0,2,0,2100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,2850,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,1,2500,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,2,0,4895,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2600,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2500,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1.0,2,0,2650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1775,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2,2,2950,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0
1.0,1,0,1950,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,1595,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2450,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1.0,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1970,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,1,3500,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,3300,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
1.0,2,0,3395,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,2,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
